id,Machine failure,prob
174168,0,0.0042
174169,0,0.0086
174170,0,0.0014
174171,0,0.0011
174172,0,0.0041
174173,0,0.001
174174,0,0.0014
174175,0,0.0013
174176,0,0.0141
174177,0,0.0024
174178,0,0.008
174179,0,0.001
174180,0,0.0053
174181,0,0.0004
174182,0,0.0005
174183,0,0.0004
174184,0,0.0048
174185,0,0.0088
174186,0,0.0034
174187,0,0.0008
174188,0,0.006
174189,0,0.0024
174190,0,0.0044
174191,0,0.0022
174192,0,0.0028
174193,0,0.003
174194,0,0.0027
174195,0,0.0062
174196,0,0.0009
174197,0,0.0038
174198,0,0.0672
174199,0,0.0024
174200,0,0.001
174201,0,0.0011
174202,0,0.0004
174203,0,0.0025
174204,0,0.0154
174205,0,0.0011
174206,0,0.0032
174207,0,0.0044
174208,0,0.0056
174209,0,0.0022
174210,0,0.0023
174211,0,0.0022
174212,0,0.0078
174213,0,0.0043
174214,0,0.0013
174215,0,0.0013
174216,0,0.0101
174217,0,0.0023
174218,0,0.0026
174219,0,0.0037
174220,0,0.0013
174221,0,0.0047
174222,0,0.0034
174223,0,0.0014
174224,0,0.0049
174225,0,0.0008
174226,0,0.0024
174227,0,0.003
174228,0,0.0079
174229,0,0.0008
174230,0,0.0029
174231,0,0.0018
174232,0,0.0023
174233,0,0.0086
174234,0,0.0014
174235,0,0.001
174236,0,0.0042
174237,0,0.0015
174238,0,0.0009
174239,0,0.0058
174240,0,0.0037
174241,0,0.0035
174242,0,0.0011
174243,0,0.0021
174244,0,0.0026
174245,0,0.0016
174246,0,0.0041
174247,0,0.0007
174248,0,0.0015
174249,0,0.0005
174250,0,0.0027
174251,0,0.0055
174252,0,0.0076
174253,0,0.0117
174254,0,0.0009
174255,0,0.0006
174256,0,0.0082
174257,0,0.0141
174258,0,0.012
174259,0,0.001
174260,0,0.0014
174261,0,0.0008
174262,0,0.001
174263,0,0.0006
174264,0,0.0023
174265,0,0.003
174266,0,0.0032
174267,0,0.0014
174268,0,0.0038
174269,0,0.0005
174270,0,0.0035
174271,0,0.0442
174272,0,0.0022
174273,0,0.0004
174274,0,0.0016
174275,0,0.0014
174276,0,0.0011
174277,0,0.0013
174278,0,0.0006
174279,0,0.0034
174280,0,0.0017
174281,0,0.0023
174282,0,0.0014
174283,0,0.0023
174284,0,0.0036
174285,0,0.0041
174286,0,0.0019
174287,0,0.0037
174288,0,0.0017
174289,0,0.0052
174290,1,1.0
174291,0,0.0018
174292,0,0.0012
174293,0,0.0039
174294,0,0.0008
174295,0,0.0023
174296,0,0.0015
174297,0,0.0025
174298,0,0.0007
174299,0,0.0039
174300,0,0.0018
174301,0,0.0011
174302,0,0.008
174303,0,0.0021
174304,0,0.0034
174305,0,0.0053
174306,0,0.0009
174307,0,0.0057
174308,0,0.0014
174309,0,0.0022
174310,0,0.006
174311,0,0.0008
174312,0,0.0044
174313,0,0.0077
174314,0,0.0008
174315,0,0.0036
174316,0,0.0016
174317,0,0.0017
174318,0,0.0026
174319,0,0.0129
174320,0,0.0013
174321,0,0.0019
174322,0,0.0014
174323,0,0.0035
174324,0,0.0083
174325,0,0.002
174326,0,0.0013
174327,0,0.0013
174328,0,0.0005
174329,0,0.0097
174330,0,0.0081
174331,0,0.0044
174332,0,0.0014
174333,0,0.0012
174334,0,0.0013
174335,0,0.0011
174336,0,0.0029
174337,0,0.005
174338,0,0.0017
174339,0,0.0011
174340,0,0.0012
174341,0,0.0017
174342,0,0.0063
174343,0,0.0039
174344,0,0.0013
174345,0,0.0055
174346,0,0.0041
174347,0,0.0061
174348,0,0.0063
174349,0,0.0018
174350,0,0.0018
174351,0,0.0048
174352,0,0.0014
174353,0,0.0019
174354,0,0.0024
174355,0,0.0028
174356,0,0.0054
174357,0,0.0016
174358,0,0.0089
174359,0,0.0019
174360,0,0.0008
174361,0,0.0104
174362,0,0.0064
174363,0,0.0006
174364,0,0.0016
174365,0,0.0021
174366,0,0.0124
174367,0,0.001
174368,0,0.0006
174369,0,0.0119
174370,0,0.0039
174371,0,0.0016
174372,0,0.003
174373,0,0.0006
174374,0,0.0032
174375,0,0.0006
174376,0,0.0013
174377,0,0.0135
174378,0,0.0015
174379,0,0.001
174380,0,0.002
174381,0,0.0051
174382,0,0.0021
174383,0,0.0058
174384,0,0.0006
174385,0,0.0021
174386,0,0.0047
174387,0,0.0007
174388,0,0.0038
174389,0,0.0005
174390,0,0.0033
174391,0,0.002
174392,0,0.0051
174393,0,0.001
174394,0,0.003
174395,0,0.0029
174396,0,0.002
174397,0,0.0023
174398,0,0.0008
174399,0,0.0014
174400,0,0.0011
174401,0,0.004
174402,0,0.0021
174403,0,0.0053
174404,0,0.0029
174405,0,0.0036
174406,0,0.0027
174407,0,0.0078
174408,0,0.0014
174409,0,0.0006
174410,0,0.007
174411,0,0.0007
174412,0,0.002
174413,0,0.0006
174414,0,0.0045
174415,0,0.0019
174416,0,0.0032
174417,0,0.0012
174418,0,0.0077
174419,0,0.0012
174420,0,0.0046
174421,0,0.0039
174422,1,0.9983
174423,0,0.004
174424,0,0.0002
174425,0,0.0022
174426,0,0.0027
174427,0,0.0055
174428,0,0.0017
174429,0,0.0023
174430,0,0.0024
174431,0,0.0009
174432,0,0.002
174433,0,0.0021
174434,0,0.0085
174435,0,0.0065
174436,0,0.0017
174437,0,0.0084
174438,0,0.0029
174439,0,0.0012
174440,0,0.0025
174441,0,0.0056
174442,0,0.007
174443,0,0.0023
174444,0,0.0019
174445,0,0.0022
174446,0,0.0146
174447,0,0.0011
174448,0,0.0015
174449,0,0.0014
174450,0,0.0017
174451,0,0.0081
174452,0,0.0008
174453,0,0.0041
174454,0,0.0057
174455,0,0.0022
174456,0,0.0107
174457,0,0.0011
174458,1,0.9968
174459,0,0.0043
174460,0,0.0059
174461,0,0.0032
174462,0,0.0119
174463,0,0.0018
174464,0,0.0027
174465,0,0.0038
174466,0,0.0018
174467,0,0.001
174468,0,0.0047
174469,0,0.0041
174470,0,0.0026
174471,0,0.0044
174472,0,0.0012
174473,0,0.0054
174474,0,0.0011
174475,0,0.0009
174476,0,0.004
174477,0,0.0086
174478,0,0.0013
174479,0,0.0214
174480,0,0.0038
174481,0,0.0015
174482,0,0.0017
174483,0,0.0083
174484,0,0.0045
174485,0,0.0029
174486,0,0.0009
174487,0,0.0095
174488,0,0.0028
174489,0,0.0013
174490,0,0.0113
174491,0,0.0012
174492,0,0.0025
174493,0,0.0045
174494,0,0.0008
174495,0,0.0009
174496,0,0.0005
174497,0,0.0054
174498,0,0.0043
174499,0,0.0012
174500,0,0.0027
174501,0,0.0044
174502,0,0.0012
174503,0,0.0013
174504,0,0.0036
174505,0,0.0021
174506,0,0.0042
174507,0,0.0014
174508,0,0.0013
174509,0,0.0013
174510,0,0.0025
174511,0,0.0022
174512,0,0.0004
174513,0,0.006
174514,0,0.0042
174515,0,0.0059
174516,0,0.004
174517,0,0.0008
174518,0,0.0025
174519,0,0.001
174520,0,0.0068
174521,0,0.0013
174522,0,0.0023
174523,0,0.0025
174524,0,0.0028
174525,0,0.0018
174526,0,0.0014
174527,0,0.0006
174528,0,0.0027
174529,0,0.0019
174530,0,0.0009
174531,0,0.0007
174532,0,0.0007
174533,0,0.0018
174534,0,0.0036
174535,0,0.0197
174536,0,0.0044
174537,0,0.0024
174538,0,0.0203
174539,0,0.0044
174540,0,0.0023
174541,0,0.0068
174542,0,0.001
174543,0,0.0058
174544,0,0.0018
174545,0,0.0008
174546,0,0.0056
174547,0,0.001
174548,0,0.0007
174549,0,0.0034
174550,0,0.0137
174551,0,0.0034
174552,0,0.0155
174553,0,0.0008
174554,0,0.0048
174555,0,0.0024
174556,0,0.0124
174557,0,0.0013
174558,0,0.0063
174559,0,0.0021
174560,0,0.0011
174561,0,0.0004
174562,0,0.0007
174563,0,0.001
174564,0,0.005
174565,0,0.0012
174566,0,0.0067
174567,0,0.0116
174568,0,0.0009
174569,0,0.0083
174570,0,0.0013
174571,0,0.0008
174572,0,0.0043
174573,0,0.0018
174574,0,0.0019
174575,0,0.0015
174576,0,0.0012
174577,0,0.001
174578,0,0.0035
174579,0,0.0056
174580,0,0.0011
174581,0,0.0139
174582,0,0.021
174583,0,0.0012
174584,0,0.0057
174585,0,0.0008
174586,0,0.0021
174587,0,0.0031
174588,0,0.0071
174589,0,0.0029
174590,0,0.0008
174591,0,0.0035
174592,0,0.0014
174593,0,0.0126
174594,0,0.0011
174595,0,0.0005
174596,0,0.0017
174597,0,0.0023
174598,0,0.0113
174599,0,0.0072
174600,0,0.0035
174601,0,0.0009
174602,0,0.0016
174603,0,0.0024
174604,0,0.0015
174605,0,0.0116
174606,0,0.0013
174607,0,0.0015
174608,0,0.0027
174609,0,0.0012
174610,0,0.0106
174611,0,0.0014
174612,0,0.0009
174613,0,0.0008
174614,0,0.0079
174615,0,0.0079
174616,0,0.0035
174617,0,0.004
174618,0,0.0029
174619,0,0.0045
174620,0,0.0008
174621,0,0.0017
174622,0,0.0021
174623,0,0.0051
174624,0,0.0013
174625,0,0.004
174626,0,0.0036
174627,0,0.0008
174628,1,1.0
174629,0,0.0031
174630,0,0.0037
174631,0,0.0011
174632,0,0.0017
174633,0,0.0011
174634,0,0.0043
174635,0,0.0063
174636,0,0.0063
174637,0,0.0016
174638,0,0.0012
174639,0,0.0024
174640,0,0.0123
174641,0,0.0011
174642,0,0.0025
174643,0,0.0009
174644,0,0.0011
174645,0,0.0017
174646,0,0.0007
174647,0,0.0019
174648,0,0.0044
174649,0,0.0017
174650,0,0.0005
174651,0,0.0021
174652,0,0.001
174653,0,0.0008
174654,0,0.0091
174655,0,0.0048
174656,0,0.0041
174657,0,0.0018
174658,0,0.0012
174659,0,0.0017
174660,0,0.0081
174661,0,0.0023
174662,0,0.0109
174663,0,0.0009
174664,0,0.0037
174665,0,0.0014
174666,0,0.0043
174667,0,0.0009
174668,0,0.0029
174669,0,0.001
174670,0,0.0008
174671,0,0.0016
174672,0,0.0002
174673,0,0.0053
174674,0,0.0006
174675,0,0.002
174676,0,0.0074
174677,0,0.2111
174678,0,0.0028
174679,0,0.0011
174680,0,0.0044
174681,1,0.9999
174682,0,0.0007
174683,0,0.0003
174684,0,0.0093
174685,0,0.0011
174686,0,0.002
174687,0,0.0014
174688,0,0.004
174689,0,0.0046
174690,0,0.0078
174691,0,0.0011
174692,0,0.0032
174693,0,0.0006
174694,0,0.008
174695,0,0.0071
174696,0,0.0012
174697,0,0.0014
174698,0,0.0018
174699,0,0.0006
174700,0,0.0035
174701,0,0.0008
174702,0,0.0021
174703,0,0.0026
174704,0,0.0128
174705,0,0.0012
174706,0,0.0066
174707,0,0.0022
174708,0,0.0039
174709,0,0.003
174710,0,0.005
174711,0,0.0011
174712,0,0.001
174713,0,0.0006
174714,0,0.0019
174715,0,0.007
174716,0,0.0017
174717,0,0.0058
174718,0,0.0014
174719,0,0.002
174720,0,0.0028
174721,0,0.0011
174722,0,0.0056
174723,0,0.0054
174724,0,0.0111
174725,0,0.0007
174726,0,0.0022
174727,0,0.0008
174728,0,0.0011
174729,0,0.0035
174730,0,0.0067
174731,0,0.0023
174732,0,0.0032
174733,0,0.0035
174734,0,0.0044
174735,0,0.0115
174736,0,0.01
174737,0,0.0046
174738,0,0.001
174739,0,0.001
174740,0,0.0054
174741,0,0.0026
174742,0,0.0034
174743,0,0.0048
174744,0,0.0047
174745,0,0.0012
174746,0,0.002
174747,0,0.0016
174748,0,0.0007
174749,0,0.0025
174750,0,0.0026
174751,0,0.0017
174752,0,0.0015
174753,0,0.0027
174754,0,0.0011
174755,0,0.0023
174756,0,0.0027
174757,0,0.0037
174758,0,0.0062
174759,0,0.0037
174760,0,0.0031
174761,0,0.003
174762,0,0.0016
174763,0,0.0117
174764,0,0.003
174765,0,0.0106
174766,0,0.0009
174767,0,0.0125
174768,0,0.0018
174769,0,0.0016
174770,0,0.0035
174771,0,0.002
174772,0,0.0037
174773,0,0.0021
174774,0,0.0045
174775,0,0.0016
174776,0,0.0026
174777,0,0.0028
174778,0,0.0016
174779,0,0.0028
174780,0,0.0018
174781,0,0.007
174782,0,0.0022
174783,0,0.0029
174784,0,0.0021
174785,0,0.0038
174786,0,0.0004
174787,0,0.0018
174788,0,0.0011
174789,0,0.0028
174790,0,0.0091
174791,0,0.0125
174792,0,0.0036
174793,0,0.001
174794,0,0.0216
174795,0,0.0019
174796,0,0.0105
174797,0,0.0043
174798,0,0.009
174799,0,0.0012
174800,0,0.0023
174801,0,0.0003
174802,0,0.0035
174803,0,0.0024
174804,0,0.0071
174805,0,0.0041
174806,0,0.0011
174807,0,0.0088
174808,0,0.0024
174809,0,0.0019
174810,0,0.0014
174811,0,0.0018
174812,0,0.0014
174813,0,0.0026
174814,0,0.0074
174815,0,0.0015
174816,0,0.0039
174817,0,0.0036
174818,0,0.0013
174819,0,0.0019
174820,0,0.0016
174821,0,0.0046
174822,0,0.0016
174823,0,0.01
174824,0,0.0014
174825,0,0.0029
174826,0,0.0012
174827,0,0.0041
174828,0,0.0033
174829,0,0.0014
174830,0,0.011
174831,0,0.0105
174832,0,0.0026
174833,0,0.0018
174834,0,0.0046
174835,0,0.0012
174836,0,0.0004
174837,0,0.0057
174838,0,0.001
174839,0,0.0013
174840,0,0.0013
174841,0,0.0003
174842,0,0.0055
174843,0,0.0006
174844,0,0.0014
174845,0,0.002
174846,0,0.0104
174847,0,0.001
174848,0,0.0015
174849,0,0.0019
174850,0,0.0048
174851,0,0.0021
174852,0,0.0052
174853,0,0.0012
174854,0,0.0007
174855,0,0.0024
174856,0,0.0058
174857,0,0.0089
174858,0,0.0029
174859,0,0.0015
174860,0,0.0012
174861,0,0.0054
174862,0,0.0039
174863,0,0.0018
174864,0,0.0057
174865,0,0.0016
174866,0,0.006
174867,0,0.001
174868,0,0.0028
174869,1,0.9964
174870,0,0.0019
174871,0,0.0011
174872,0,0.0026
174873,0,0.0481
174874,0,0.0018
174875,0,0.0023
174876,0,0.0001
174877,0,0.0057
174878,0,0.007
174879,0,0.0024
174880,0,0.0049
174881,0,0.0015
174882,0,0.0003
174883,0,0.0016
174884,0,0.0072
174885,0,0.0043
174886,0,0.0005
174887,0,0.0059
174888,0,0.0017
174889,0,0.004
174890,0,0.003
174891,0,0.0007
174892,0,0.0033
174893,0,0.0036
174894,0,0.0014
174895,0,0.0043
174896,0,0.0004
174897,0,0.0027
174898,0,0.0085
174899,0,0.0026
174900,0,0.0013
174901,0,0.0068
174902,0,0.0018
174903,0,0.0037
174904,0,0.0011
174905,0,0.0032
174906,0,0.0015
174907,0,0.0053
174908,0,0.0023
174909,0,0.0024
174910,0,0.0003
174911,0,0.004
174912,0,0.0025
174913,0,0.0023
174914,0,0.0032
174915,0,0.0048
174916,0,0.0042
174917,0,0.0049
174918,0,0.0018
174919,0,0.0017
174920,0,0.0008
174921,0,0.0051
174922,0,0.0174
174923,0,0.0056
174924,0,0.0034
174925,0,0.007
174926,0,0.0024
174927,0,0.0062
174928,0,0.0018
174929,0,0.0077
174930,0,0.0011
174931,0,0.0031
174932,0,0.0021
174933,0,0.0019
174934,0,0.0025
174935,0,0.0003
174936,0,0.0017
174937,0,0.0067
174938,0,0.0033
174939,0,0.0025
174940,0,0.0025
174941,0,0.0015
174942,0,0.0025
174943,0,0.0024
174944,0,0.0015
174945,0,0.0026
174946,0,0.0016
174947,0,0.0028
174948,0,0.0041
174949,0,0.0016
174950,0,0.0011
174951,0,0.0051
174952,0,0.001
174953,0,0.0048
174954,0,0.0177
174955,0,0.0061
174956,1,1.0
174957,0,0.0017
174958,0,0.0025
174959,0,0.001
174960,0,0.0008
174961,0,0.0012
174962,0,0.0167
174963,0,0.0013
174964,0,0.0007
174965,0,0.0031
174966,0,0.0024
174967,0,0.0074
174968,0,0.0142
174969,0,0.004
174970,0,0.0009
174971,0,0.0051
174972,0,0.0033
174973,0,0.0056
174974,0,0.0051
174975,0,0.011
174976,0,0.0011
174977,0,0.0011
174978,0,0.0088
174979,0,0.0038
174980,0,0.0009
174981,0,0.0008
174982,0,0.0024
174983,0,0.0023
174984,0,0.0016
174985,0,0.0014
174986,0,0.0032
174987,0,0.0024
174988,0,0.0011
174989,0,0.0032
174990,0,0.0058
174991,0,0.0027
174992,0,0.0045
174993,0,0.0053
174994,0,0.0031
174995,0,0.0027
174996,0,0.0061
174997,0,0.0293
174998,0,0.0011
174999,0,0.0055
175000,0,0.0061
175001,0,0.0009
175002,0,0.0015
175003,0,0.001
175004,0,0.003
175005,0,0.0006
175006,0,0.0035
175007,0,0.0023
175008,0,0.0093
175009,0,0.0006
175010,0,0.0049
175011,0,0.0009
175012,0,0.0008
175013,0,0.0012
175014,0,0.0047
175015,0,0.0033
175016,0,0.0003
175017,0,0.002
175018,0,0.003
175019,0,0.0006
175020,0,0.0055
175021,0,0.0008
175022,0,0.0014
175023,0,0.0009
175024,0,0.0024
175025,0,0.0054
175026,0,0.0041
175027,0,0.0023
175028,0,0.0099
175029,0,0.0009
175030,0,0.0248
175031,0,0.0006
175032,0,0.0013
175033,0,0.0037
175034,0,0.0071
175035,0,0.003
175036,0,0.0024
175037,0,0.0135
175038,0,0.0011
175039,0,0.0018
175040,0,0.0046
175041,0,0.0008
175042,0,0.0028
175043,0,0.0014
175044,0,0.0017
175045,0,0.0032
175046,0,0.0017
175047,0,0.0132
175048,0,0.0007
175049,0,0.0053
175050,0,0.0005
175051,0,0.001
175052,0,0.0013
175053,0,0.0013
175054,0,0.002
175055,0,0.0041
175056,0,0.0064
175057,0,0.0016
175058,0,0.0008
175059,0,0.005
175060,0,0.0023
175061,0,0.0006
175062,0,0.0121
175063,0,0.0019
175064,0,0.0022
175065,0,0.0006
175066,0,0.0014
175067,0,0.0011
175068,0,0.0001
175069,0,0.0029
175070,0,0.0013
175071,0,0.0008
175072,0,0.0014
175073,0,0.0051
175074,0,0.0041
175075,0,0.0038
175076,0,0.0031
175077,0,0.01
175078,0,0.0065
175079,0,0.0009
175080,0,0.0053
175081,0,0.0008
175082,0,0.0031
175083,0,0.0027
175084,0,0.0017
175085,0,0.0023
175086,0,0.0031
175087,0,0.0019
175088,0,0.0013
175089,0,0.0014
175090,0,0.0014
175091,0,0.0013
175092,0,0.0027
175093,0,0.0008
175094,0,0.0044
175095,0,0.0011
175096,0,0.0057
175097,0,0.0015
175098,0,0.0013
175099,0,0.0065
175100,0,0.0126
175101,0,0.0067
175102,0,0.0022
175103,0,0.0005
175104,0,0.0071
175105,0,0.0004
175106,0,0.0055
175107,0,0.0021
175108,0,0.001
175109,0,0.013
175110,0,0.0021
175111,0,0.0019
175112,0,0.0042
175113,0,0.0052
175114,0,0.0028
175115,0,0.0009
175116,0,0.0006
175117,0,0.0059
175118,0,0.0073
175119,0,0.002
175120,0,0.0006
175121,0,0.0386
175122,0,0.0007
175123,0,0.0043
175124,0,0.0038
175125,0,0.0005
175126,0,0.0009
175127,0,0.0018
175128,0,0.0054
175129,0,0.0054
175130,0,0.0044
175131,0,0.0032
175132,0,0.0046
175133,0,0.01
175134,0,0.0035
175135,0,0.0028
175136,0,0.0009
175137,0,0.0003
175138,0,0.0014
175139,0,0.0072
175140,0,0.0017
175141,0,0.0007
175142,0,0.0007
175143,0,0.0038
175144,0,0.0005
175145,0,0.001
175146,0,0.0023
175147,0,0.0022
175148,0,0.0005
175149,0,0.0006
175150,0,0.0038
175151,0,0.0052
175152,0,0.0082
175153,0,0.0008
175154,0,0.0005
175155,0,0.0021
175156,0,0.0019
175157,0,0.0047
175158,0,0.0028
175159,0,0.002
175160,0,0.0019
175161,0,0.0016
175162,0,0.0008
175163,0,0.0019
175164,0,0.0023
175165,0,0.0013
175166,0,0.0013
175167,0,0.0031
175168,0,0.0019
175169,0,0.0014
175170,0,0.0024
175171,0,0.0028
175172,0,0.0016
175173,0,0.0008
175174,0,0.0045
175175,0,0.0012
175176,0,0.0006
175177,0,0.0069
175178,0,0.0011
175179,0,0.0097
175180,0,0.001
175181,0,0.0047
175182,0,0.0101
175183,0,0.0009
175184,0,0.0057
175185,0,0.008
175186,0,0.0026
175187,0,0.0018
175188,0,0.0071
175189,0,0.0043
175190,0,0.0012
175191,0,0.0025
175192,0,0.0016
175193,0,0.0035
175194,0,0.0015
175195,0,0.0085
175196,0,0.0069
175197,0,0.0016
175198,0,0.0013
175199,0,0.0007
175200,0,0.0022
175201,0,0.0011
175202,0,0.0011
175203,0,0.0017
175204,0,0.0019
175205,0,0.0029
175206,0,0.0284
175207,0,0.0011
175208,0,0.0059
175209,0,0.0035
175210,0,0.0026
175211,0,0.012
175212,0,0.0027
175213,0,0.0038
175214,0,0.0169
175215,0,0.0016
175216,0,0.0047
175217,0,0.0023
175218,0,0.0063
175219,0,0.0102
175220,0,0.0066
175221,0,0.0004
175222,0,0.0013
175223,0,0.0132
175224,0,0.0013
175225,0,0.0015
175226,0,0.0009
175227,0,0.003
175228,0,0.0059
175229,0,0.0051
175230,0,0.0025
175231,0,0.0015
175232,0,0.007
175233,0,0.0016
175234,0,0.006
175235,0,0.0028
175236,0,0.0013
175237,0,0.0044
175238,0,0.0012
175239,0,0.0082
175240,0,0.0027
175241,0,0.0035
175242,0,0.001
175243,0,0.0015
175244,0,0.0008
175245,0,0.0014
175246,0,0.0017
175247,0,0.0048
175248,0,0.0088
175249,0,0.0025
175250,0,0.0058
175251,0,0.0014
175252,0,0.0015
175253,0,0.0069
175254,0,0.016
175255,0,0.0046
175256,0,0.0085
175257,0,0.004
175258,0,0.0032
175259,0,0.0067
175260,0,0.0338
175261,0,0.0072
175262,0,0.0025
175263,0,0.0025
175264,0,0.0082
175265,0,0.0018
175266,0,0.0019
175267,0,0.0012
175268,0,0.0012
175269,0,0.0004
175270,0,0.0034
175271,0,0.0032
175272,0,0.0008
175273,0,0.0012
175274,0,0.0002
175275,0,0.015
175276,0,0.0072
175277,0,0.0046
175278,0,0.0033
175279,0,0.0066
175280,0,0.001
175281,0,0.0049
175282,0,0.0023
175283,0,0.0013
175284,0,0.0067
175285,0,0.0032
175286,0,0.0019
175287,0,0.0021
175288,0,0.0023
175289,0,0.0043
175290,0,0.001
175291,0,0.0084
175292,0,0.0054
175293,0,0.0087
175294,0,0.003
175295,0,0.0023
175296,0,0.0017
175297,0,0.0019
175298,0,0.0011
175299,0,0.0026
175300,0,0.0028
175301,0,0.0006
175302,0,0.0028
175303,0,0.0029
175304,0,0.002
175305,0,0.0025
175306,0,0.0014
175307,0,0.009
175308,0,0.0024
175309,0,0.0045
175310,0,0.0019
175311,0,0.0023
175312,0,0.0097
175313,0,0.004
175314,0,0.0011
175315,0,0.0016
175316,0,0.0069
175317,0,0.0024
175318,0,0.0098
175319,0,0.0042
175320,0,0.0031
175321,0,0.0009
175322,0,0.0015
175323,0,0.0022
175324,0,0.0037
175325,0,0.0046
175326,0,0.0007
175327,0,0.002
175328,0,0.0016
175329,0,0.0021
175330,0,0.0042
175331,0,0.0032
175332,0,0.0008
175333,0,0.0015
175334,0,0.0028
175335,0,0.0009
175336,0,0.0015
175337,0,0.0027
175338,0,0.0009
175339,0,0.0023
175340,0,0.0068
175341,0,0.0016
175342,0,0.003
175343,0,0.0014
175344,0,0.0064
175345,0,0.0053
175346,0,0.0025
175347,0,0.0015
175348,1,0.9948
175349,0,0.001
175350,0,0.0018
175351,0,0.0018
175352,0,0.0008
175353,0,0.0017
175354,0,0.0648
175355,0,0.002
175356,0,0.0017
175357,0,0.0045
175358,0,0.0035
175359,0,0.0006
175360,0,0.0027
175361,0,0.0035
175362,0,0.0042
175363,0,0.0056
175364,0,0.001
175365,0,0.0017
175366,0,0.0042
175367,0,0.024
175368,0,0.0006
175369,0,0.0066
175370,0,0.0008
175371,0,0.0019
175372,0,0.017
175373,0,0.0038
175374,0,0.0023
175375,0,0.004
175376,0,0.0038
175377,0,0.0016
175378,0,0.0015
175379,0,0.004
175380,0,0.0013
175381,0,0.0053
175382,0,0.0046
175383,0,0.005
175384,0,0.003
175385,0,0.0022
175386,0,0.0074
175387,0,0.0012
175388,0,0.0018
175389,0,0.0006
175390,0,0.0055
175391,0,0.0067
175392,0,0.0008
175393,0,0.0032
175394,0,0.0019
175395,0,0.0083
175396,0,0.0038
175397,0,0.0075
175398,0,0.0068
175399,0,0.0016
175400,0,0.0009
175401,0,0.0045
175402,0,0.0012
175403,0,0.0021
175404,0,0.0012
175405,0,0.0005
175406,0,0.0033
175407,0,0.0085
175408,0,0.0081
175409,0,0.0016
175410,0,0.0009
175411,0,0.0023
175412,0,0.0089
175413,0,0.0036
175414,0,0.0034
175415,0,0.0024
175416,0,0.0023
175417,0,0.0026
175418,0,0.0025
175419,0,0.0025
175420,0,0.0014
175421,0,0.0037
175422,0,0.0051
175423,0,0.0033
175424,0,0.0057
175425,0,0.001
175426,0,0.0042
175427,0,0.0053
175428,0,0.004
175429,0,0.0054
175430,0,0.0155
175431,0,0.0003
175432,0,0.0023
175433,0,0.0015
175434,0,0.0125
175435,0,0.0012
175436,0,0.0033
175437,0,0.0013
175438,0,0.0045
175439,0,0.0061
175440,0,0.0007
175441,0,0.0009
175442,0,0.004
175443,0,0.0204
175444,0,0.0023
175445,0,0.0014
175446,0,0.0013
175447,0,0.0022
175448,0,0.009
175449,0,0.0066
175450,0,0.0017
175451,0,0.0028
175452,0,0.0029
175453,0,0.0067
175454,0,0.0097
175455,0,0.0085
175456,0,0.004
175457,0,0.0066
175458,0,0.0013
175459,0,0.0052
175460,0,0.0026
175461,0,0.0021
175462,0,0.0012
175463,0,0.0029
175464,0,0.0017
175465,0,0.0021
175466,0,0.0075
175467,0,0.0063
175468,0,0.0059
175469,0,0.0011
175470,0,0.0024
175471,0,0.0016
175472,0,0.0122
175473,0,0.0072
175474,0,0.0029
175475,0,0.0007
175476,0,0.0008
175477,0,0.0012
175478,0,0.0086
175479,0,0.0027
175480,0,0.0028
175481,0,0.003
175482,0,0.0017
175483,0,0.0012
175484,0,0.0012
175485,0,0.0009
175486,0,0.0011
175487,0,0.0046
175488,0,0.0029
175489,0,0.0007
175490,0,0.0158
175491,0,0.0013
175492,0,0.0064
175493,0,0.0377
175494,0,0.0017
175495,0,0.0051
175496,0,0.0036
175497,0,0.0017
175498,0,0.0022
175499,0,0.0016
175500,0,0.0019
175501,0,0.0021
175502,0,0.0026
175503,0,0.0045
175504,0,0.0007
175505,0,0.0012
175506,0,0.0038
175507,0,0.0019
175508,0,0.0021
175509,0,0.0009
175510,0,0.0112
175511,0,0.0016
175512,0,0.0013
175513,0,0.0009
175514,0,0.0023
175515,0,0.0087
175516,0,0.0042
175517,0,0.0038
175518,0,0.0071
175519,0,0.004
175520,0,0.003
175521,0,0.0005
175522,0,0.0066
175523,0,0.0026
175524,0,0.0037
175525,0,0.0012
175526,0,0.0037
175527,0,0.0021
175528,0,0.0003
175529,0,0.0048
175530,0,0.0012
175531,0,0.0141
175532,0,0.0089
175533,0,0.0014
175534,0,0.0019
175535,0,0.001
175536,0,0.0022
175537,0,0.0008
175538,0,0.0013
175539,0,0.0086
175540,0,0.0005
175541,0,0.001
175542,0,0.007
175543,0,0.0033
175544,0,0.0072
175545,0,0.0037
175546,0,0.0008
175547,0,0.0003
175548,0,0.0017
175549,0,0.0028
175550,0,0.0008
175551,0,0.0011
175552,0,0.0075
175553,0,0.0006
175554,0,0.0013
175555,0,0.0019
175556,0,0.0006
175557,0,0.0006
175558,0,0.003
175559,0,0.002
175560,1,0.9939
175561,0,0.0049
175562,0,0.0034
175563,0,0.0031
175564,0,0.0005
175565,0,0.0086
175566,0,0.0068
175567,0,0.0009
175568,0,0.0016
175569,0,0.0047
175570,0,0.007
175571,0,0.0006
175572,0,0.0017
175573,0,0.0044
175574,0,0.0021
175575,0,0.0006
175576,0,0.0012
175577,0,0.0053
175578,0,0.0016
175579,0,0.0052
